,townCode,vilCode,vilName,name,party,tks,tksRate
15514,64000110,64000110031,桂林里,柯志恩,中國國民黨,1024,0.20414673046251994
15515,64000110,64000110031,桂林里,鄭宇翔,無,1392,0.27751196172248804
15516,64000110,64000110031,桂林里,陳其邁,民主進步黨,1194,0.23803827751196172
15517,64000110,64000110032,中厝里,曾尹儷,無,684,0.2554144884241972
15518,64000110,64000110032,中厝里,柯志恩,中國國民黨,614,0.2292755787901419
15519,64000110,64000110032,中厝里,鄭宇翔,無,822,0.30694548170276326
15520,64000110,64000110032,中厝里,陳其邁,民主進步黨,558,0.2083644510828977
15521,64000110,64000110033,鳳鳴里,曾尹儷,無,400,0.30441400304414
15522,64000110,64000110033,鳳鳴里,柯志恩,中國國民黨,296,0.2252663622526636
15523,64000110,64000110033,鳳鳴里,鄭宇翔,無,261,0.19863013698630136
15524,64000110,64000110033,鳳鳴里,陳其邁,民主進步黨,357,0.271689497716895
15525,64000110,64000110034,龍鳳里,曾尹儷,無,577,0.4421455938697318
15526,64000110,64000110034,龍鳳里,柯志恩,中國國民黨,199,0.1524904214559387
15527,64000110,64000110034,龍鳳里,鄭宇翔,無,310,0.23754789272030652
15528,64000110,64000110034,龍鳳里,陳其邁,民主進步黨,219,0.167816091954023
15529,64000110,64000110035,鳳森里,曾尹儷,無,425,0.2166156982670744
15530,64000110,64000110035,鳳森里,柯志恩,中國國民黨,460,0.2344546381243629
15531,64000110,64000110035,鳳森里,鄭宇翔,無,588,0.2996941896024465
15532,64000110,64000110035,鳳森里,陳其邁,民主進步黨,489,0.2492354740061162
15533,64000110,64000110036,鳳林里,曾尹儷,無,524,0.33018273471959675
15534,64000110,64000110036,鳳林里,柯志恩,中國國民黨,345,0.21739130434782608
15535,64000110,64000110036,鳳林里,鄭宇翔,無,466,0.29363579080025204
15536,64000110,64000110036,鳳林里,陳其邁,民主進步黨,252,0.15879017013232513
15537,64000110,64000110037,鳳興里,曾尹儷,無,458,0.37945318972659486
15538,64000110,64000110037,鳳興里,柯志恩,中國國民黨,225,0.1864125932062966
15539,64000110,64000110037,鳳興里,鄭宇翔,無,310,0.25683512841756423
15540,64000110,64000110037,鳳興里,陳其邁,民主進步黨,214,0.17729908864954433
15541,64000110,64000110038,鳳源里,曾尹儷,無,524,0.24543325526932083
15542,64000110,64000110038,鳳源里,柯志恩,中國國民黨,559,0.26182669789227164
15543,64000110,64000110038,鳳源里,鄭宇翔,無,601,0.28149882903981266
15544,64000110,64000110038,鳳源里,陳其邁,民主進步黨,451,0.21124121779859484
15545,64000120,64000120001,縣口里,曾尹儷,無,237,0.2765460910151692
15546,64000120,64000120001,縣口里,柯志恩,中國國民黨,204,0.23803967327887982
15547,64000120,64000120001,縣口里,鄭宇翔,無,218,0.2543757292882147
15548,64000120,64000120001,縣口里,陳其邁,民主進步黨,198,0.2310385064177363
15549,64000120,64000120002,成功里,曾尹儷,無,400,0.3780718336483932
15550,64000120,64000120002,成功里,柯志恩,中國國民黨,202,0.19092627599243855
15551,64000120,64000120002,成功里,鄭宇翔,無,315,0.29773156899810965
15552,64000120,64000120002,成功里,陳其邁,民主進步黨,141,0.1332703213610586
15553,64000120,64000120003,光明里,曾尹儷,無,218,0.3096590909090909
15554,64000120,64000120003,光明里,柯志恩,中國國民黨,143,0.203125
15555,64000120,64000120003,光明里,鄭宇翔,無,145,0.2059659090909091
15556,64000120,64000120003,光明里,陳其邁,民主進步黨,198,0.28125
15557,64000120,64000120004,興中里,曾尹儷,無,198,0.26720647773279355
15558,64000120,64000120004,興中里,柯志恩,中國國民黨,170,0.22941970310391363
15559,64000120,64000120004,興中里,鄭宇翔,無,182,0.24561403508771928
15560,64000120,64000120004,興中里,陳其邁,民主進步黨,191,0.25775978407557354
15561,64000120,64000120005,南興里,曾尹儷,無,199,0.2859195402298851
15562,64000120,64000120005,南興里,柯志恩,中國國民黨,208,0.2988505747126437
15563,64000120,64000120005,南興里,鄭宇翔,無,175,0.2514367816091954
15564,64000120,64000120005,南興里,陳其邁,民主進步黨,114,0.16379310344827586
15565,64000120,64000120006,和德里,曾尹儷,無,349,0.22915298752462246
15566,64000120,64000120006,和德里,柯志恩,中國國民黨,397,0.2606697307944846
15567,64000120,64000120006,和德里,鄭宇翔,無,353,0.23177938279711097
15568,64000120,64000120006,和德里,陳其邁,民主進步黨,424,0.278397898883782
15569,64000120,64000120007,鳳崗里,曾尹儷,無,317,0.26571668063704945
15570,64000120,64000120007,鳳崗里,柯志恩,中國國民黨,398,0.3336127409891031
15571,64000120,64000120007,鳳崗里,鄭宇翔,無,336,0.28164291701592625
15572,64000120,64000120007,鳳崗里,陳其邁,民主進步黨,142,0.11902766135792121
15573,64000120,64000120008,中和里,曾尹儷,無,630,0.3036144578313253
15574,64000120,64000120008,中和里,柯志恩,中國國民黨,554,0.2669879518072289
15575,64000120,64000120008,中和里,鄭宇翔,無,460,0.2216867469879518
15576,64000120,64000120008,中和里,陳其邁,民主進步黨,431,0.20771084337349396
15577,64000120,64000120009,鎮北里,曾尹儷,無,1766,0.312179600494962
15578,64000120,64000120009,鎮北里,柯志恩,中國國民黨,1167,0.2062930882092982
15579,64000120,64000120009,鎮北里,鄭宇翔,無,1493,0.26392080608096163
15580,64000120,64000120009,鎮北里,陳其邁,民主進步黨,1231,0.21760650521477815
15581,64000120,64000120010,縣衙里,曾尹儷,無,256,0.4037854889589905
15582,64000120,64000120010,縣衙里,柯志恩,中國國民黨,98,0.15457413249211358
15583,64000120,64000120010,縣衙里,鄭宇翔,無,153,0.24132492113564669
15584,64000120,64000120010,縣衙里,陳其邁,民主進步黨,127,0.20031545741324921
15585,64000120,64000120011,文英里,曾尹儷,無,745,0.3449074074074074
15586,64000120,64000120011,文英里,柯志恩,中國國民黨,473,0.21898148148148147
15587,64000120,64000120011,文英里,鄭宇翔,無,545,0.2523148148148148
15588,64000120,64000120011,文英里,陳其邁,民主進步黨,397,0.1837962962962963
15589,64000120,64000120012,鎮西里,曾尹儷,無,880,0.3167746580273578
15590,64000120,64000120012,鎮西里,柯志恩,中國國民黨,640,0.23038156947444205
15591,64000120,64000120012,鎮西里,鄭宇翔,無,715,0.2573794096472282
15592,64000120,64000120012,鎮西里,陳其邁,民主進步黨,543,0.19546436285097193
15593,64000120,64000120013,鎮東里,曾尹儷,無,472,0.2614958448753463
15594,64000120,64000120013,鎮東里,柯志恩,中國國民黨,452,0.25041551246537397
15595,64000120,64000120013,鎮東里,鄭宇翔,無,412,0.22825484764542936
15596,64000120,64000120013,鎮東里,陳其邁,民主進步黨,469,0.2598337950138504
15597,64000120,64000120014,埤頂里,曾尹儷,無,1006,0.31203473945409427
15598,64000120,64000120014,埤頂里,柯志恩,中國國民黨,824,0.2555831265508685
15599,64000120,64000120014,埤頂里,鄭宇翔,無,719,0.223014888337469
15600,64000120,64000120014,埤頂里,陳其邁,民主進步黨,675,0.20936724565756823
15601,64000120,64000120015,中正里,曾尹儷,無,913,0.322273208612778
15602,64000120,64000120015,中正里,柯志恩,中國國民黨,516,0.1821390751853159
15603,64000120,64000120015,中正里,鄭宇翔,無,657,0.23190963642781504
15604,64000120,64000120015,中正里,陳其邁,民主進步黨,747,0.2636780797740911
15605,64000120,64000120016,鎮南里,曾尹儷,無,493,0.19517022961203484
15606,64000120,64000120016,鎮南里,柯志恩,中國國民黨,614,0.24307205067300078
15607,64000120,64000120016,鎮南里,鄭宇翔,無,862,0.3412509897070467
15608,64000120,64000120016,鎮南里,陳其邁,民主進步黨,557,0.22050673000791765
15609,64000120,64000120017,老爺里,曾尹儷,無,1131,0.3539906103286385
15610,64000120,64000120017,老爺里,柯志恩,中國國民黨,600,0.18779342723004694
15611,64000120,64000120017,老爺里,鄭宇翔,無,801,0.2507042253521127
15612,64000120,64000120017,老爺里,陳其邁,民主進步黨,663,0.20751173708920187
15613,64000120,64000120018,瑞竹里,曾尹儷,無,861,0.30564430244941426
15614,64000120,64000120018,瑞竹里,柯志恩,中國國民黨,495,0.1757188498402556
15615,64000120,64000120018,瑞竹里,鄭宇翔,無,930,0.3301384451544196
15616,64000120,64000120018,瑞竹里,陳其邁,民主進步黨,531,0.18849840255591055
15617,64000120,64000120019,忠義里,曾尹儷,無,822,0.2762096774193548
15618,64000120,64000120019,忠義里,柯志恩,中國國民黨,815,0.27385752688172044
15619,64000120,64000120019,忠義里,鄭宇翔,無,740,0.24865591397849462
15620,64000120,64000120019,忠義里,陳其邁,民主進步黨,599,0.2012768817204301
15621,64000120,64000120020,誠義里,曾尹儷,無,642,0.32473444613050073
15622,64000120,64000120020,誠義里,柯志恩,中國國民黨,334,0.16894284269094587
15623,64000120,64000120020,誠義里,鄭宇翔,無,562,0.28426909458775923
15624,64000120,64000120020,誠義里,陳其邁,民主進步黨,439,0.22205361659079415
15625,64000120,64000120021,新興里,曾尹儷,無,402,0.2791666666666667
15626,64000120,64000120021,新興里,柯志恩,中國國民黨,434,0.3013888888888889
15627,64000120,64000120021,新興里,鄭宇翔,無,268,0.18611111111111112
15628,64000120,64000120021,新興里,陳其邁,民主進步黨,336,0.23333333333333334
15629,64000120,64000120022,海光里,曾尹儷,無,343,0.2763900080580177
15630,64000120,64000120022,海光里,柯志恩,中國國民黨,300,0.24174053182917002
15631,64000120,64000120022,海光里,鄭宇翔,無,304,0.24496373892022563
15632,64000120,64000120022,海光里,陳其邁,民主進步黨,294,0.23690572119258663
15633,64000120,64000120024,忠誠里,曾尹儷,無,463,0.2908291457286432
15634,64000120,64000120024,忠誠里,柯志恩,中國國民黨,338,0.21231155778894473
15635,64000120,64000120024,忠誠里,鄭宇翔,無,533,0.33479899497487436
15636,64000120,64000120024,忠誠里,陳其邁,民主進步黨,258,0.1620603015075377
15637,64000120,64000120025,新甲里,曾尹儷,無,649,0.39549055453991466
15638,64000120,64000120025,新甲里,柯志恩,中國國民黨,233,0.14198659354052406
15639,64000120,64000120025,新甲里,鄭宇翔,無,305,0.1858622790981109
15640,64000120,64000120025,新甲里,陳其邁,民主進步黨,454,0.27666057282145035
15641,64000120,64000120026,武漢里,曾尹儷,無,1368,0.39085714285714285
15642,64000120,64000120026,武漢里,柯志恩,中國國民黨,707,0.202
15643,64000120,64000120026,武漢里,鄭宇翔,無,785,0.22428571428571428
15644,64000120,64000120026,武漢里,陳其邁,民主進步黨,640,0.18285714285714286
15645,64000120,64000120027,正義里,曾尹儷,無,1121,0.29845580404685834
15646,64000120,64000120027,正義里,柯志恩,中國國民黨,1016,0.27050053248136313
15647,64000120,64000120027,正義里,鄭宇翔,無,1016,0.27050053248136313
15648,64000120,64000120027,正義里,陳其邁,民主進步黨,603,0.16054313099041534
15649,64000120,64000120028,一甲里,曾尹儷,無,751,0.3180855569673867
15650,64000120,64000120028,一甲里,柯志恩,中國國民黨,572,0.24227022448115204
15651,64000120,64000120028,一甲里,鄭宇翔,無,514,0.21770436255823802
15652,64000120,64000120028,一甲里,陳其邁,民主進步黨,524,0.22193985599322322
15653,64000120,64000120029,福興里,曾尹儷,無,1322,0.3572972972972973
15654,64000120,64000120029,福興里,柯志恩,中國國民黨,657,0.17756756756756756
15655,64000120,64000120029,福興里,鄭宇翔,無,1035,0.2797297297297297
15656,64000120,64000120029,福興里,陳其邁,民主進步黨,686,0.1854054054054054
15657,64000120,64000120030,東門里,曾尹儷,無,1042,0.3140446051838457
15658,64000120,64000120030,東門里,柯志恩,中國國民黨,766,0.23086196503918022
15659,64000120,64000120030,東門里,鄭宇翔,無,790,0.23809523809523808
15660,64000120,64000120030,東門里,陳其邁,民主進步黨,720,0.21699819168173598
15661,64000120,64000120031,瑞興里,曾尹儷,無,487,0.2287458900892438
15662,64000120,64000120031,瑞興里,柯志恩,中國國民黨,459,0.21559417566932831
15663,64000120,64000120031,瑞興里,鄭宇翔,無,615,0.2888680131517144
15664,64000120,64000120031,瑞興里,陳其邁,民主進步黨,568,0.2667919210897135
15665,64000120,64000120032,天興里,曾尹儷,無,795,0.3762423095125414
15666,64000120,64000120032,天興里,柯志恩,中國國民黨,389,0.18409843823946995
15667,64000120,64000120032,天興里,鄭宇翔,無,587,0.27780407004259344
15668,64000120,64000120032,天興里,陳其邁,民主進步黨,342,0.16185518220539516
15669,64000120,64000120033,新強里,曾尹儷,無,860,0.27804720336243127
15670,64000120,64000120033,新強里,柯志恩,中國國民黨,627,0.20271580989330748
15671,64000120,64000120033,新強里,鄭宇翔,無,863,0.279017135467184
15672,64000120,64000120033,新強里,陳其邁,民主進步黨,743,0.24021985127707726
15673,64000120,64000120034,國泰里,曾尹儷,無,984,0.3398963730569948
15674,64000120,64000120034,國泰里,柯志恩,中國國民黨,610,0.21070811744386875
15675,64000120,64000120034,國泰里,鄭宇翔,無,730,0.25215889464594127
15676,64000120,64000120034,國泰里,陳其邁,民主進步黨,571,0.19723661485319516
15677,64000120,64000120035,鳳東里,曾尹儷,無,964,0.29534313725490197
15678,64000120,64000120035,鳳東里,柯志恩,中國國民黨,674,0.20649509803921567
15679,64000120,64000120035,鳳東里,鄭宇翔,無,771,0.23621323529411764
15680,64000120,64000120035,鳳東里,陳其邁,民主進步黨,855,0.2619485294117647
15681,64000120,64000120036,新富里,曾尹儷,無,635,0.26781948544917755
15682,64000120,64000120036,新富里,柯志恩,中國國民黨,523,0.2205820328975116
15683,64000120,64000120036,新富里,鄭宇翔,無,672,0.2834247153099958
15684,64000120,64000120036,新富里,陳其邁,民主進步黨,541,0.22817376634331504
15685,64000120,64000120037,國光里,曾尹儷,無,662,0.26458832933653076
15686,64000120,64000120037,國光里,柯志恩,中國國民黨,521,0.2082334132693845
15687,64000120,64000120037,國光里,鄭宇翔,無,678,0.2709832134292566
15688,64000120,64000120037,國光里,陳其邁,民主進步黨,641,0.2561950439648281
15689,64000120,64000120038,國隆里,曾尹儷,無,445,0.318084345961401
15690,64000120,64000120038,國隆里,柯志恩,中國國民黨,206,0.1472480343102216
15691,64000120,64000120038,國隆里,鄭宇翔,無,383,0.27376697641172265
15692,64000120,64000120038,國隆里,陳其邁,民主進步黨,365,0.26090064331665475
15693,64000120,64000120039,文德里,曾尹儷,無,1321,0.3203200775945684
15694,64000120,64000120039,文德里,柯志恩,中國國民黨,817,0.1981086323957323
15695,64000120,64000120039,文德里,鄭宇翔,無,1141,0.27667313288069834
15696,64000120,64000120039,文德里,陳其邁,民主進步黨,845,0.20489815712900097
15697,64000120,64000120040,過埤里,曾尹儷,無,1622,0.31330886613869036
15698,64000120,64000120040,過埤里,柯志恩,中國國民黨,1212,0.23411242032064902
15699,64000120,64000120040,過埤里,鄭宇翔,無,1161,0.22426115510913658
15700,64000120,64000120040,過埤里,陳其邁,民主進步黨,1182,0.22831755843152404
15701,64000120,64000120041,曹公里,曾尹儷,無,495,0.3156887755102041
15702,64000120,64000120041,曹公里,柯志恩,中國國民黨,321,0.20471938775510204
15703,64000120,64000120041,曹公里,鄭宇翔,無,390,0.24872448979591838
15704,64000120,64000120041,曹公里,陳其邁,民主進步黨,362,0.2308673469387755
15705,64000120,64000120042,興仁里,曾尹儷,無,840,0.34160227734851567
15706,64000120,64000120042,興仁里,柯志恩,中國國民黨,580,0.23586823912159413
15707,64000120,64000120042,興仁里,鄭宇翔,無,545,0.22163481089873932
15708,64000120,64000120042,興仁里,陳其邁,民主進步黨,494,0.20089467263115088
15709,64000120,64000120043,五福里,曾尹儷,無,428,0.30140845070422534
15710,64000120,64000120043,五福里,柯志恩,中國國民黨,297,0.2091549295774648
15711,64000120,64000120043,五福里,鄭宇翔,無,403,0.28380281690140846
15712,64000120,64000120043,五福里,陳其邁,民主進步黨,292,0.2056338028169014
15713,64000120,64000120044,忠孝里,曾尹儷,無,1335,0.34460505937016006
15714,64000120,64000120044,忠孝里,柯志恩,中國國民黨,771,0.19901910170366546
15715,64000120,64000120044,忠孝里,鄭宇翔,無,812,0.2096024780588539
15716,64000120,64000120044,忠孝里,陳其邁,民主進步黨,956,0.2467733608673206
15717,64000120,64000120045,生明里,曾尹儷,無,503,0.31775110549589386
15718,64000120,64000120045,生明里,柯志恩,中國國民黨,334,0.21099178774478838
15719,64000120,64000120045,生明里,鄭宇翔,無,409,0.25837018319646243
15720,64000120,64000120045,生明里,陳其邁,民主進步黨,337,0.21288692356285535
15721,64000120,64000120046,和興里,曾尹儷,無,572,0.23413835448219403
15722,64000120,64000120046,和興里,柯志恩,中國國民黨,640,0.26197298403602126
15723,64000120,64000120046,和興里,鄭宇翔,無,595,0.24355300859598855
15724,64000120,64000120046,和興里,陳其邁,民主進步黨,636,0.26033565288579613
15725,64000120,64000120047,協和里,曾尹儷,無,909,0.37453646477132263
15726,64000120,64000120047,協和里,柯志恩,中國國民黨,395,0.16275236918005767
15727,64000120,64000120047,協和里,鄭宇翔,無,623,0.25669550885867326
15728,64000120,64000120047,協和里,陳其邁,民主進步黨,500,0.20601565718994644
15729,64000120,64000120048,文山里,曾尹儷,無,1188,0.3117292049330884
15730,64000120,64000120048,文山里,柯志恩,中國國民黨,881,0.23117292049330884
15731,64000120,64000120048,文山里,鄭宇翔,無,865,0.22697454736289688
15732,64000120,64000120048,文山里,陳其邁,民主進步黨,877,0.23012332721070586
15733,64000120,64000120049,福誠里,曾尹儷,無,704,0.3127498889382497
15734,64000120,64000120049,福誠里,柯志恩,中國國民黨,335,0.14882274544646823
15735,64000120,64000120049,福誠里,鄭宇翔,無,776,0.34473567303420705
15736,64000120,64000120049,福誠里,陳其邁,民主進步黨,436,0.19369169258107508
15737,64000120,64000120050,誠德里,曾尹儷,無,622,0.32311688311688314
15738,64000120,64000120050,誠德里,柯志恩,中國國民黨,371,0.19272727272727272
15739,64000120,64000120050,誠德里,鄭宇翔,無,632,0.32831168831168833
15740,64000120,64000120050,誠德里,陳其邁,民主進步黨,300,0.15584415584415584
15741,64000120,64000120051,三民里,曾尹儷,無,156,0.1649048625792812
15742,64000120,64000120051,三民里,柯志恩,中國國民黨,251,0.2653276955602537
15743,64000120,64000120051,三民里,鄭宇翔,無,272,0.28752642706131076
15744,64000120,64000120051,三民里,陳其邁,民主進步黨,267,0.2822410147991543
15745,64000120,64000120053,北門里,曾尹儷,無,767,0.2712164073550212
15746,64000120,64000120053,北門里,柯志恩,中國國民黨,646,0.22842998585572843
15747,64000120,64000120053,北門里,鄭宇翔,無,803,0.28394625176803395
15748,64000120,64000120053,北門里,陳其邁,民主進步黨,612,0.2164073550212164
15749,64000120,64000120054,富甲里,曾尹儷,無,573,0.30381760339342523
15750,64000120,64000120054,富甲里,柯志恩,中國國民黨,468,0.24814422057264052
15751,64000120,64000120054,富甲里,鄭宇翔,無,488,0.25874867444326616
15752,64000120,64000120054,富甲里,陳其邁,民主進步黨,357,0.18928950159066807
15753,64000120,64000120055,南成里,曾尹儷,無,1408,0.3316062176165803
15754,64000120,64000120055,南成里,柯志恩,中國國民黨,923,0.2173810645313236
15755,64000120,64000120055,南成里,鄭宇翔,無,1076,0.2534149788035798
15756,64000120,64000120055,南成里,陳其邁,民主進步黨,839,0.19759773904851624
15757,64000120,64000120056,文華里,曾尹儷,無,1402,0.3284141485125322
15758,64000120,64000120056,文華里,柯志恩,中國國民黨,816,0.19114546732255797
15759,64000120,64000120056,文華里,鄭宇翔,無,1129,0.2644647458421176
15760,64000120,64000120056,文華里,陳其邁,民主進步黨,922,0.21597563832279223
15761,64000120,64000120057,大德里,曾尹儷,無,628,0.24637112593173793
15762,64000120,64000120057,大德里,柯志恩,中國國民黨,492,0.19301686936053356
15763,64000120,64000120057,大德里,鄭宇翔,無,675,0.26480972930561003
15764,64000120,64000120057,大德里,陳其邁,民主進步黨,754,0.29580227540211845
15765,64000120,64000120058,武松里,曾尹儷,無,332,0.21173469387755103
15766,64000120,64000120058,武松里,柯志恩,中國國民黨,294,0.1875
15767,64000120,64000120058,武松里,鄭宇翔,無,615,0.39221938775510207
15768,64000120,64000120058,武松里,陳其邁,民主進步黨,327,0.20854591836734693
15769,64000120,64000120059,文衡里,曾尹儷,無,937,0.3655872024970737
15770,64000120,64000120059,文衡里,柯志恩,中國國民黨,444,0.17323449083105735
15771,64000120,64000120059,文衡里,鄭宇翔,無,528,0.20600858369098712
15772,64000120,64000120059,文衡里,陳其邁,民主進步黨,654,0.25516972298088175
15773,64000120,64000120060,文福里,曾尹儷,無,1190,0.26910900045228403
15774,64000120,64000120060,文福里,柯志恩,中國國民黨,1126,0.25463591135232927
15775,64000120,64000120060,文福里,鄭宇翔,無,966,0.21845318860244234
15776,64000120,64000120060,文福里,陳其邁,民主進步黨,1140,0.25780189959294436
15777,64000120,64000120061,誠信里,曾尹儷,無,268,0.25
15778,64000120,64000120061,誠信里,柯志恩,中國國民黨,312,0.291044776119403
15779,64000120,64000120061,誠信里,鄭宇翔,無,268,0.25
15780,64000120,64000120061,誠信里,陳其邁,民主進步黨,224,0.208955223880597
15781,64000120,64000120062,誠智里,曾尹儷,無,396,0.2717913520933425
15782,64000120,64000120062,誠智里,柯志恩,中國國民黨,372,0.2553191489361702
15783,64000120,64000120062,誠智里,鄭宇翔,無,400,0.27453671928620454
15784,64000120,64000120062,誠智里,陳其邁,民主進步黨,289,0.19835277968428278
15785,64000120,64000120063,國富里,曾尹儷,無,461,0.3196948682385576
15786,64000120,64000120063,國富里,柯志恩,中國國民黨,265,0.18377253814147018
15787,64000120,64000120063,國富里,鄭宇翔,無,340,0.23578363384188628
15788,64000120,64000120063,國富里,陳其邁,民主進步黨,376,0.260748959778086
15789,64000120,64000120064,武慶里,曾尹儷,無,480,0.331720801658604
15790,64000120,64000120064,武慶里,柯志恩,中國國民黨,352,0.2432619212163096
15791,64000120,64000120064,武慶里,鄭宇翔,無,400,0.27643400138217
15792,64000120,64000120064,武慶里,陳其邁,民主進步黨,215,0.14858327574291638
15793,64000120,64000120065,海洋里,曾尹儷,無,673,0.28785286569717705
15794,64000120,64000120065,海洋里,柯志恩,中國國民黨,655,0.28015397775876816
15795,64000120,64000120065,海洋里,鄭宇翔,無,555,0.23738237810094098
15796,64000120,64000120065,海洋里,陳其邁,民主進步黨,455,0.19461077844311378
15797,64000120,64000120066,新武里,曾尹儷,無,363,0.2529616724738676
15798,64000120,64000120066,新武里,柯志恩,中國國民黨,334,0.23275261324041813
15799,64000120,64000120066,新武里,鄭宇翔,無,441,0.3073170731707317
15800,64000120,64000120066,新武里,陳其邁,民主進步黨,297,0.2069686411149826
15801,64000120,64000120067,新樂里,曾尹儷,無,643,0.34220329962746143
15802,64000120,64000120067,新樂里,柯志恩,中國國民黨,389,0.20702501330494943
15803,64000120,64000120067,新樂里,鄭宇翔,無,436,0.23203831825439064
15804,64000120,64000120067,新樂里,陳其邁,民主進步黨,411,0.21873336881319852
15805,64000120,64000120068,新泰里,曾尹儷,無,842,0.3007142857142857
15806,64000120,64000120068,新泰里,柯志恩,中國國民黨,672,0.24
15807,64000120,64000120068,新泰里,鄭宇翔,無,761,0.2717857142857143
15808,64000120,64000120068,新泰里,陳其邁,民主進步黨,525,0.1875
15809,64000120,64000120069,中崙里,曾尹儷,無,499,0.2797085201793722
15810,64000120,64000120069,中崙里,柯志恩,中國國民黨,304,0.17040358744394618
15811,64000120,64000120069,中崙里,鄭宇翔,無,473,0.2651345291479821
15812,64000120,64000120069,中崙里,陳其邁,民主進步黨,508,0.28475336322869954
15813,64000120,64000120070,中榮里,曾尹儷,無,711,0.3330210772833724
15814,64000120,64000120070,中榮里,柯志恩,中國國民黨,447,0.20936768149882903
15815,64000120,64000120070,中榮里,鄭宇翔,無,554,0.2594847775175644
15816,64000120,64000120070,中榮里,陳其邁,民主進步黨,423,0.19812646370023418
15817,64000120,64000120071,中民里,曾尹儷,無,873,0.3563265306122449
15818,64000120,64000120071,中民里,柯志恩,中國國民黨,412,0.16816326530612244
15819,64000120,64000120071,中民里,鄭宇翔,無,513,0.20938775510204083
15820,64000120,64000120071,中民里,陳其邁,民主進步黨,652,0.26612244897959186
15821,64000120,64000120072,二甲里,曾尹儷,無,799,0.31593515223408464
15822,64000120,64000120072,二甲里,柯志恩,中國國民黨,621,0.24555160142348753
15823,64000120,64000120072,二甲里,鄭宇翔,無,583,0.23052589956504546
15824,64000120,64000120072,二甲里,陳其邁,民主進步黨,526,0.20798734677738237
15825,64000120,64000120073,龍成里,曾尹儷,無,434,0.3069306930693069
15826,64000120,64000120073,龍成里,柯志恩,中國國民黨,188,0.13295615275813297
15827,64000120,64000120073,龍成里,鄭宇翔,無,444,0.314002828854314
15828,64000120,64000120073,龍成里,陳其邁,民主進步黨,348,0.24611032531824611
15829,64000120,64000120074,富榮里,曾尹儷,無,474,0.3220108695652174
15830,64000120,64000120074,富榮里,柯志恩,中國國民黨,424,0.28804347826086957
15831,64000120,64000120074,富榮里,鄭宇翔,無,399,0.2710597826086957
15832,64000120,64000120074,富榮里,陳其邁,民主進步黨,175,0.11888586956521739
15833,64000120,64000120075,善美里,曾尹儷,無,958,0.2998435054773083
15834,64000120,64000120075,善美里,柯志恩,中國國民黨,861,0.26948356807511736
15835,64000120,64000120075,善美里,鄭宇翔,無,805,0.2519561815336463
15836,64000120,64000120075,善美里,陳其邁,民主進步黨,571,0.178716744913928
15837,64000120,64000120076,南和里,曾尹儷,無,466,0.31917808219178084
15838,64000120,64000120076,南和里,柯志恩,中國國民黨,254,0.17397260273972603
15839,64000120,64000120076,南和里,鄭宇翔,無,401,0.27465753424657535
15840,64000120,64000120076,南和里,陳其邁,民主進步黨,339,0.2321917808219178
15841,64000120,64000120077,福祥里,曾尹儷,無,303,0.2069672131147541
15842,64000120,64000120077,福祥里,柯志恩,中國國民黨,311,0.21243169398907105
15843,64000120,64000120077,福祥里,鄭宇翔,無,462,0.3155737704918033
15844,64000120,64000120077,福祥里,陳其邁,民主進步黨,388,0.2650273224043716
15845,64000120,64000120078,保安里,曾尹儷,無,1007,0.2542929292929293
15846,64000120,64000120078,保安里,柯志恩,中國國民黨,933,0.2356060606060606
15847,64000120,64000120078,保安里,鄭宇翔,無,1081,0.272979797979798
15848,64000120,64000120078,保安里,陳其邁,民主進步黨,939,0.23712121212121212
15849,64000130,64000130001,東林里,曾尹儷,無,467,0.33694083694083693
15850,64000130,64000130001,東林里,柯志恩,中國國民黨,271,0.19552669552669552
15851,64000130,64000130001,東林里,鄭宇翔,無,381,0.2748917748917749
15852,64000130,64000130001,東林里,陳其邁,民主進步黨,267,0.19264069264069264
15853,64000130,64000130002,林園里,曾尹儷,無,515,0.266287487073423
15854,64000130,64000130002,林園里,柯志恩,中國國民黨,516,0.26680455015511895
15855,64000130,64000130002,林園里,鄭宇翔,無,514,0.265770423991727
15856,64000130,64000130002,林園里,陳其邁,民主進步黨,389,0.20113753877973112
15857,64000130,64000130003,溪州里,曾尹儷,無,764,0.3193979933110368
15858,64000130,64000130003,溪州里,柯志恩,中國國民黨,483,0.20192307692307693
15859,64000130,64000130003,溪州里,鄭宇翔,無,615,0.25710702341137126
15860,64000130,64000130003,溪州里,陳其邁,民主進步黨,530,0.22157190635451504
15861,64000130,64000130004,潭頭里,曾尹儷,無,366,0.2930344275420336
15862,64000130,64000130004,潭頭里,柯志恩,中國國民黨,224,0.17934347477982385
15863,64000130,64000130004,潭頭里,鄭宇翔,無,313,0.25060048038430743
15864,64000130,64000130004,潭頭里,陳其邁,民主進步黨,346,0.27702161729383507
15865,64000130,64000130005,中厝里,曾尹儷,無,436,0.2637628554143981
15866,64000130,64000130005,中厝里,柯志恩,中國國民黨,488,0.29522081064730793
15867,64000130,64000130005,中厝里,鄭宇翔,無,346,0.20931639443436176
15868,64000130,64000130005,中厝里,陳其邁,民主進步黨,383,0.23169993950393225
15869,64000130,64000130006,中門里,曾尹儷,無,657,0.3372689938398357
15870,64000130,64000130006,中門里,柯志恩,中國國民黨,420,0.21560574948665298
15871,64000130,64000130006,中門里,鄭宇翔,無,490,0.2515400410677618
