,countyCode,townCode,townName,candTksInfo
113,10010,10010020,朴子市,"[{'candNo': 1, 'tks': 6294, 'candVictor': '*', 'tksRate': 29.46, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 4063, 'candVictor': ' ', 'tksRate': 19.02, 'name': '翁章梁', 'party': '民主進步黨'}]"
114,10010,10010030,布袋鎮,"[{'candNo': 1, 'tks': 3919, 'candVictor': '*', 'tksRate': 29.04, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 2614, 'candVictor': ' ', 'tksRate': 19.37, 'name': '翁章梁', 'party': '民主進步黨'}]"
115,10010,10010040,大林鎮,"[{'candNo': 1, 'tks': 5011, 'candVictor': '*', 'tksRate': 28.76, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 3172, 'candVictor': ' ', 'tksRate': 18.21, 'name': '翁章梁', 'party': '民主進步黨'}]"
116,10010,10010050,民雄鄉,"[{'candNo': 1, 'tks': 11274, 'candVictor': '*', 'tksRate': 28.19, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 7625, 'candVictor': ' ', 'tksRate': 19.07, 'name': '翁章梁', 'party': '民主進步黨'}]"
117,10010,10010060,溪口鄉,"[{'candNo': 1, 'tks': 2386, 'candVictor': '*', 'tksRate': 28.71, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 1466, 'candVictor': ' ', 'tksRate': 17.64, 'name': '翁章梁', 'party': '民主進步黨'}]"
118,10010,10010070,新港鄉,"[{'candNo': 1, 'tks': 5296, 'candVictor': '*', 'tksRate': 29.26, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 3627, 'candVictor': ' ', 'tksRate': 20.04, 'name': '翁章梁', 'party': '民主進步黨'}]"
119,10010,10010080,六腳鄉,"[{'candNo': 1, 'tks': 3773, 'candVictor': '*', 'tksRate': 30.22, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 2229, 'candVictor': ' ', 'tksRate': 17.85, 'name': '翁章梁', 'party': '民主進步黨'}]"
120,10010,10010090,東石鄉,"[{'candNo': 1, 'tks': 3936, 'candVictor': '*', 'tksRate': 28.7, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 2530, 'candVictor': ' ', 'tksRate': 18.45, 'name': '翁章梁', 'party': '民主進步黨'}]"
121,10010,10010100,義竹鄉,"[{'candNo': 1, 'tks': 3458, 'candVictor': '*', 'tksRate': 31.76, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 2045, 'candVictor': ' ', 'tksRate': 18.78, 'name': '翁章梁', 'party': '民主進步黨'}]"
122,10010,10010110,鹿草鄉,"[{'candNo': 1, 'tks': 2253, 'candVictor': '*', 'tksRate': 28.04, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 1508, 'candVictor': ' ', 'tksRate': 18.77, 'name': '翁章梁', 'party': '民主進步黨'}]"
123,10010,10010120,水上鄉,"[{'candNo': 1, 'tks': 8585, 'candVictor': '*', 'tksRate': 28.64, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 6115, 'candVictor': ' ', 'tksRate': 20.4, 'name': '翁章梁', 'party': '民主進步黨'}]"
124,10010,10010130,中埔鄉,"[{'candNo': 1, 'tks': 9200, 'candVictor': '*', 'tksRate': 30.63, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 6102, 'candVictor': ' ', 'tksRate': 20.32, 'name': '翁章梁', 'party': '民主進步黨'}]"
125,10010,10010140,竹崎鄉,"[{'candNo': 1, 'tks': 5333, 'candVictor': '*', 'tksRate': 29.24, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 3443, 'candVictor': ' ', 'tksRate': 18.88, 'name': '翁章梁', 'party': '民主進步黨'}]"
126,10010,10010150,梅山鄉,"[{'candNo': 1, 'tks': 2746, 'candVictor': '*', 'tksRate': 27.24, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 1852, 'candVictor': ' ', 'tksRate': 18.37, 'name': '翁章梁', 'party': '民主進步黨'}]"
127,10010,10010160,番路鄉,"[{'candNo': 1, 'tks': 1732, 'candVictor': '*', 'tksRate': 28.24, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 1211, 'candVictor': ' ', 'tksRate': 19.74, 'name': '翁章梁', 'party': '民主進步黨'}]"
128,10010,10010170,大埔鄉,"[{'candNo': 1, 'tks': 725, 'candVictor': '*', 'tksRate': 29.64, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 496, 'candVictor': ' ', 'tksRate': 20.28, 'name': '翁章梁', 'party': '民主進步黨'}]"
129,10010,10010180,阿里山鄉,"[{'candNo': 1, 'tks': 720, 'candVictor': '*', 'tksRate': 29.0, 'name': '王育敏', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 480, 'candVictor': ' ', 'tksRate': 19.33, 'name': '翁章梁', 'party': '民主進步黨'}]"
130,10013,10013010,屏東市,"[{'candNo': 1, 'tks': 33446, 'candVictor': '*', 'tksRate': 37.07, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 26335, 'candVictor': ' ', 'tksRate': 29.19, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 30452, 'candVictor': ' ', 'tksRate': 33.75, 'name': '周春米', 'party': '民主進步黨'}]"
131,10013,10013020,潮州鎮,"[{'candNo': 1, 'tks': 11033, 'candVictor': '*', 'tksRate': 36.84, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 8926, 'candVictor': ' ', 'tksRate': 29.8, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 9992, 'candVictor': ' ', 'tksRate': 33.36, 'name': '周春米', 'party': '民主進步黨'}]"
132,10013,10013030,東港鎮,"[{'candNo': 1, 'tks': 8715, 'candVictor': '*', 'tksRate': 37.02, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 7103, 'candVictor': ' ', 'tksRate': 30.17, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 7726, 'candVictor': ' ', 'tksRate': 32.82, 'name': '周春米', 'party': '民主進步黨'}]"
133,10013,10013040,恆春鎮,"[{'candNo': 1, 'tks': 6529, 'candVictor': '*', 'tksRate': 37.79, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 5017, 'candVictor': ' ', 'tksRate': 29.04, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 5730, 'candVictor': ' ', 'tksRate': 33.17, 'name': '周春米', 'party': '民主進步黨'}]"
134,10013,10013050,萬丹鄉,"[{'candNo': 1, 'tks': 10724, 'candVictor': '*', 'tksRate': 38.38, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 7480, 'candVictor': ' ', 'tksRate': 26.77, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 9738, 'candVictor': ' ', 'tksRate': 34.85, 'name': '周春米', 'party': '民主進步黨'}]"
135,10013,10013060,長治鄉,"[{'candNo': 1, 'tks': 5445, 'candVictor': '*', 'tksRate': 35.82, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 4508, 'candVictor': ' ', 'tksRate': 29.66, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 5248, 'candVictor': ' ', 'tksRate': 34.52, 'name': '周春米', 'party': '民主進步黨'}]"
136,10013,10013070,麟洛鄉,"[{'candNo': 1, 'tks': 2377, 'candVictor': '*', 'tksRate': 39.47, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 1617, 'candVictor': ' ', 'tksRate': 26.85, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 2028, 'candVictor': ' ', 'tksRate': 33.68, 'name': '周春米', 'party': '民主進步黨'}]"
137,10013,10013080,九如鄉,"[{'candNo': 1, 'tks': 5396, 'candVictor': '*', 'tksRate': 39.28, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 3685, 'candVictor': ' ', 'tksRate': 26.82, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 4657, 'candVictor': ' ', 'tksRate': 33.9, 'name': '周春米', 'party': '民主進步黨'}]"
138,10013,10013090,里港鄉,"[{'candNo': 1, 'tks': 4527, 'candVictor': '*', 'tksRate': 36.68, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 3574, 'candVictor': ' ', 'tksRate': 28.96, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 4242, 'candVictor': ' ', 'tksRate': 34.37, 'name': '周春米', 'party': '民主進步黨'}]"
139,10013,10013100,鹽埔鄉,"[{'candNo': 1, 'tks': 5438, 'candVictor': '*', 'tksRate': 36.43, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 4469, 'candVictor': ' ', 'tksRate': 29.94, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 5022, 'candVictor': ' ', 'tksRate': 33.64, 'name': '周春米', 'party': '民主進步黨'}]"
140,10013,10013110,高樹鄉,"[{'candNo': 1, 'tks': 5137, 'candVictor': '*', 'tksRate': 37.26, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 4119, 'candVictor': ' ', 'tksRate': 29.88, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 4531, 'candVictor': ' ', 'tksRate': 32.86, 'name': '周春米', 'party': '民主進步黨'}]"
141,10013,10013120,萬巒鄉,"[{'candNo': 1, 'tks': 4038, 'candVictor': '*', 'tksRate': 38.52, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 3233, 'candVictor': ' ', 'tksRate': 30.84, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 3213, 'candVictor': ' ', 'tksRate': 30.65, 'name': '周春米', 'party': '民主進步黨'}]"
142,10013,10013130,內埔鄉,"[{'candNo': 1, 'tks': 10610, 'candVictor': '*', 'tksRate': 37.97, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 8136, 'candVictor': ' ', 'tksRate': 29.12, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 9195, 'candVictor': ' ', 'tksRate': 32.91, 'name': '周春米', 'party': '民主進步黨'}]"
143,10013,10013140,竹田鄉,"[{'candNo': 1, 'tks': 3783, 'candVictor': '*', 'tksRate': 39.58, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 2629, 'candVictor': ' ', 'tksRate': 27.51, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 3146, 'candVictor': ' ', 'tksRate': 32.91, 'name': '周春米', 'party': '民主進步黨'}]"
144,10013,10013150,新埤鄉,"[{'candNo': 1, 'tks': 2314, 'candVictor': '*', 'tksRate': 38.53, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 1856, 'candVictor': ' ', 'tksRate': 30.9, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 1836, 'candVictor': ' ', 'tksRate': 30.57, 'name': '周春米', 'party': '民主進步黨'}]"
145,10013,10013160,枋寮鄉,"[{'candNo': 1, 'tks': 4811, 'candVictor': '*', 'tksRate': 36.12, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 3604, 'candVictor': ' ', 'tksRate': 27.06, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 4905, 'candVictor': ' ', 'tksRate': 36.82, 'name': '周春米', 'party': '民主進步黨'}]"
146,10013,10013170,新園鄉,"[{'candNo': 1, 'tks': 6723, 'candVictor': '*', 'tksRate': 36.08, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 5188, 'candVictor': ' ', 'tksRate': 27.84, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 6725, 'candVictor': ' ', 'tksRate': 36.09, 'name': '周春米', 'party': '民主進步黨'}]"
147,10013,10013180,崁頂鄉,"[{'candNo': 1, 'tks': 2939, 'candVictor': '*', 'tksRate': 36.27, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 2334, 'candVictor': ' ', 'tksRate': 28.8, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 2830, 'candVictor': ' ', 'tksRate': 34.93, 'name': '周春米', 'party': '民主進步黨'}]"
148,10013,10013190,林邊鄉,"[{'candNo': 1, 'tks': 3600, 'candVictor': '*', 'tksRate': 38.81, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 2361, 'candVictor': ' ', 'tksRate': 25.45, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 3315, 'candVictor': ' ', 'tksRate': 35.74, 'name': '周春米', 'party': '民主進步黨'}]"
149,10013,10013200,南州鄉,"[{'candNo': 1, 'tks': 1956, 'candVictor': '*', 'tksRate': 35.62, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 1676, 'candVictor': ' ', 'tksRate': 30.52, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 1860, 'candVictor': ' ', 'tksRate': 33.87, 'name': '周春米', 'party': '民主進步黨'}]"
150,10013,10013210,佳冬鄉,"[{'candNo': 1, 'tks': 3961, 'candVictor': '*', 'tksRate': 37.67, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 2893, 'candVictor': ' ', 'tksRate': 27.51, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 3661, 'candVictor': ' ', 'tksRate': 34.82, 'name': '周春米', 'party': '民主進步黨'}]"
151,10013,10013220,琉球鄉,"[{'candNo': 1, 'tks': 2497, 'candVictor': '*', 'tksRate': 34.99, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 2186, 'candVictor': ' ', 'tksRate': 30.63, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 2454, 'candVictor': ' ', 'tksRate': 34.38, 'name': '周春米', 'party': '民主進步黨'}]"
152,10013,10013230,車城鄉,"[{'candNo': 1, 'tks': 1677, 'candVictor': '*', 'tksRate': 35.8, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 1270, 'candVictor': ' ', 'tksRate': 27.11, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 1738, 'candVictor': ' ', 'tksRate': 37.1, 'name': '周春米', 'party': '民主進步黨'}]"
153,10013,10013240,滿州鄉,"[{'candNo': 1, 'tks': 1312, 'candVictor': '*', 'tksRate': 35.31, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 1349, 'candVictor': ' ', 'tksRate': 36.3, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 1055, 'candVictor': ' ', 'tksRate': 28.39, 'name': '周春米', 'party': '民主進步黨'}]"
154,10013,10013250,枋山鄉,"[{'candNo': 1, 'tks': 1068, 'candVictor': '*', 'tksRate': 41.98, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 622, 'candVictor': ' ', 'tksRate': 24.45, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 854, 'candVictor': ' ', 'tksRate': 33.57, 'name': '周春米', 'party': '民主進步黨'}]"
155,10013,10013260,三地門鄉,"[{'candNo': 1, 'tks': 1523, 'candVictor': '*', 'tksRate': 35.53, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 1411, 'candVictor': ' ', 'tksRate': 32.91, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 1353, 'candVictor': ' ', 'tksRate': 31.56, 'name': '周春米', 'party': '民主進步黨'}]"
156,10013,10013270,霧臺鄉,"[{'candNo': 1, 'tks': 829, 'candVictor': '*', 'tksRate': 39.99, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 461, 'candVictor': ' ', 'tksRate': 22.24, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 783, 'candVictor': ' ', 'tksRate': 37.77, 'name': '周春米', 'party': '民主進步黨'}]"
157,10013,10013280,瑪家鄉,"[{'candNo': 1, 'tks': 1195, 'candVictor': '*', 'tksRate': 33.45, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 1223, 'candVictor': ' ', 'tksRate': 34.23, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 1155, 'candVictor': ' ', 'tksRate': 32.33, 'name': '周春米', 'party': '民主進步黨'}]"
158,10013,10013290,泰武鄉,"[{'candNo': 1, 'tks': 841, 'candVictor': '*', 'tksRate': 36.77, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 651, 'candVictor': ' ', 'tksRate': 28.47, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 795, 'candVictor': ' ', 'tksRate': 34.76, 'name': '周春米', 'party': '民主進步黨'}]"
159,10013,10013300,來義鄉,"[{'candNo': 1, 'tks': 1368, 'candVictor': '*', 'tksRate': 37.82, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 974, 'candVictor': ' ', 'tksRate': 26.93, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 1275, 'candVictor': ' ', 'tksRate': 35.25, 'name': '周春米', 'party': '民主進步黨'}]"
160,10013,10013310,春日鄉,"[{'candNo': 1, 'tks': 847, 'candVictor': '*', 'tksRate': 36.31, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 523, 'candVictor': ' ', 'tksRate': 22.42, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 963, 'candVictor': ' ', 'tksRate': 41.28, 'name': '周春米', 'party': '民主進步黨'}]"
161,10013,10013320,獅子鄉,"[{'candNo': 1, 'tks': 778, 'candVictor': '*', 'tksRate': 39.12, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 655, 'candVictor': ' ', 'tksRate': 32.93, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 556, 'candVictor': ' ', 'tksRate': 27.95, 'name': '周春米', 'party': '民主進步黨'}]"
162,10013,10013330,牡丹鄉,"[{'candNo': 1, 'tks': 1240, 'candVictor': '*', 'tksRate': 44.02, 'name': '詹智鈞', 'party': '時代力量'}, {'candNo': 2, 'tks': 664, 'candVictor': ' ', 'tksRate': 23.57, 'name': '蘇清泉', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 913, 'candVictor': ' ', 'tksRate': 32.41, 'name': '周春米', 'party': '民主進步黨'}]"
163,10014,10014010,臺東市,"[{'candNo': 1, 'tks': 15355, 'candVictor': ' ', 'tksRate': 22.61, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 15790, 'candVictor': '*', 'tksRate': 23.25, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 11509, 'candVictor': ' ', 'tksRate': 16.95, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
164,10014,10014020,成功鎮,"[{'candNo': 1, 'tks': 1388, 'candVictor': ' ', 'tksRate': 20.54, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 1753, 'candVictor': '*', 'tksRate': 25.94, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 1251, 'candVictor': ' ', 'tksRate': 18.51, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
165,10014,10014030,關山鎮,"[{'candNo': 1, 'tks': 1011, 'candVictor': ' ', 'tksRate': 23.52, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 982, 'candVictor': '*', 'tksRate': 22.85, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 745, 'candVictor': ' ', 'tksRate': 17.33, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
166,10014,10014040,卑南鄉,"[{'candNo': 1, 'tks': 1666, 'candVictor': ' ', 'tksRate': 20.04, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 1722, 'candVictor': '*', 'tksRate': 20.71, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 1534, 'candVictor': ' ', 'tksRate': 18.45, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
167,10014,10014050,鹿野鄉,"[{'candNo': 1, 'tks': 856, 'candVictor': ' ', 'tksRate': 20.08, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 1126, 'candVictor': '*', 'tksRate': 26.42, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 741, 'candVictor': ' ', 'tksRate': 17.39, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
168,10014,10014060,池上鄉,"[{'candNo': 1, 'tks': 1057, 'candVictor': ' ', 'tksRate': 23.72, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 966, 'candVictor': '*', 'tksRate': 21.68, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 685, 'candVictor': ' ', 'tksRate': 15.37, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
169,10014,10014070,東河鄉,"[{'candNo': 1, 'tks': 949, 'candVictor': ' ', 'tksRate': 24.7, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 871, 'candVictor': '*', 'tksRate': 22.67, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 632, 'candVictor': ' ', 'tksRate': 16.45, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
170,10014,10014080,長濱鄉,"[{'candNo': 1, 'tks': 821, 'candVictor': ' ', 'tksRate': 21.82, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 754, 'candVictor': '*', 'tksRate': 20.04, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 686, 'candVictor': ' ', 'tksRate': 18.23, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
171,10014,10014090,太麻里鄉,"[{'candNo': 1, 'tks': 1187, 'candVictor': ' ', 'tksRate': 23.21, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 1145, 'candVictor': '*', 'tksRate': 22.39, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 964, 'candVictor': ' ', 'tksRate': 18.85, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
172,10014,10014100,大武鄉,"[{'candNo': 1, 'tks': 652, 'candVictor': ' ', 'tksRate': 21.61, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 692, 'candVictor': '*', 'tksRate': 22.94, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 442, 'candVictor': ' ', 'tksRate': 14.65, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
173,10014,10014110,綠島鄉,"[{'candNo': 1, 'tks': 431, 'candVictor': ' ', 'tksRate': 21.32, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 437, 'candVictor': '*', 'tksRate': 21.61, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 292, 'candVictor': ' ', 'tksRate': 14.44, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
174,10014,10014120,海端鄉,"[{'candNo': 1, 'tks': 453, 'candVictor': ' ', 'tksRate': 23.62, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 395, 'candVictor': '*', 'tksRate': 20.59, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 348, 'candVictor': ' ', 'tksRate': 18.14, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
175,10014,10014130,延平鄉,"[{'candNo': 1, 'tks': 487, 'candVictor': ' ', 'tksRate': 25.82, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 390, 'candVictor': '*', 'tksRate': 20.68, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 314, 'candVictor': ' ', 'tksRate': 16.65, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
176,10014,10014140,金峰鄉,"[{'candNo': 1, 'tks': 516, 'candVictor': ' ', 'tksRate': 19.23, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 771, 'candVictor': '*', 'tksRate': 28.74, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 407, 'candVictor': ' ', 'tksRate': 15.17, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
177,10014,10014150,達仁鄉,"[{'candNo': 1, 'tks': 438, 'candVictor': ' ', 'tksRate': 23.17, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 464, 'candVictor': '*', 'tksRate': 24.55, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 336, 'candVictor': ' ', 'tksRate': 17.78, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
178,10014,10014160,蘭嶼鄉,"[{'candNo': 1, 'tks': 689, 'candVictor': ' ', 'tksRate': 26.53, 'name': '陳長宏', 'party': '無'}, {'candNo': 2, 'tks': 558, 'candVictor': '*', 'tksRate': 21.49, 'name': '饒慶鈴', 'party': '中國國民黨'}, {'candNo': 3, 'tks': 440, 'candVictor': ' ', 'tksRate': 16.94, 'name': '劉櫂豪', 'party': '民主進步黨'}]"
179,10015,10015010,花蓮市,"[{'candNo': 1, 'tks': 19952, 'candVictor': '*', 'tksRate': 35.97, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 17162, 'candVictor': ' ', 'tksRate': 30.94, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 18352, 'candVictor': ' ', 'tksRate': 33.09, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
180,10015,10015020,鳳林鎮,"[{'candNo': 1, 'tks': 2120, 'candVictor': '*', 'tksRate': 37.11, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 1617, 'candVictor': ' ', 'tksRate': 28.3, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 1976, 'candVictor': ' ', 'tksRate': 34.59, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
181,10015,10015030,玉里鎮,"[{'candNo': 1, 'tks': 4912, 'candVictor': '*', 'tksRate': 36.44, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 3913, 'candVictor': ' ', 'tksRate': 29.03, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 4655, 'candVictor': ' ', 'tksRate': 34.53, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
182,10015,10015040,新城鄉,"[{'candNo': 1, 'tks': 4057, 'candVictor': '*', 'tksRate': 35.43, 'name': '徐榛蔚', 'party': '中國國民黨'}, {'candNo': 2, 'tks': 3403, 'candVictor': ' ', 'tksRate': 29.72, 'name': '黄師鵬', 'party': '無'}, {'candNo': 3, 'tks': 3992, 'candVictor': ' ', 'tksRate': 34.86, 'name': '谷辣斯．尤達卡 Kolas Yotaka', 'party': '民主進步黨'}]"
